DeepCSV;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
3, iterativefit, down_lf, 0, 0.0, 2.5, 50, 70, 0.4015, 0.4595, -67.6400006985*(x-0.4015)*(x-0.4015)*(x-0.4015)+5.10685415098*(x-0.4015)*(x-0.4015)-0.554496093304*(x-0.4015)+1.069841980934143
3, iterativefit, down_lf, 0, 0.0, 2.5, 50, 70, 0.4595, 0.5175, 202.621818255*(x-0.4595)*(x-0.4595)*(x-0.4595)-17.1538695904*(x-0.4595)*(x-0.4595)-0.644723898839*(x-0.4595)+1.0416632890701294
3, iterativefit, down_lf, 0, 0.0, 2.5, 50, 70, 0.5175, 0.577, 73.4916262657*(x-0.5175)*(x-0.5175)*(x-0.5175)-1.60355300977*(x-0.5175)*(x-0.5175)-0.589713381499*(x-0.5175)+0.9860976338386536
3, iterativefit, down_lf, 0, 0.0, 2.5, 50, 70, 0.577, 0.637, -101.319760166*(x-0.577)*(x-0.577)*(x-0.577)+11.6922543495*(x-0.577)*(x-0.577)+0.0*(x-0.577)+0.9608133435249329
3, iterativefit, down_lf, 0, 0.0, 2.5, 50, 70, 0.637, 0.6965, -73.8880893867*(x-0.637)*(x-0.637)*(x-0.637)+3.99941019498*(x-0.637)*(x-0.637)+0.308817112151*(x-0.637)+0.9810203909873962
3, iterativefit, down_lf, 0, 0.0, 2.5, 50, 70, 0.6965, 0.7555, 577.832377639*(x-0.6965)*(x-0.6965)*(x-0.6965)-51.1381654211*(x-0.6965)*(x-0.6965)+0.0*(x-0.6965)+0.9979897737503052
3, iterativefit, down_lf, 0, 0.0, 2.5, 50, 70, 0.7555, 0.813, -750.010178379*(x-0.7555)*(x-0.7555)*(x-0.7555)+64.6883778852*(x-0.7555)*(x-0.7555)+0.0*(x-0.7555)+0.9386524558067322
3, iterativefit, down_lf, 0, 0.0, 2.5, 50, 70, 0.813, 0.8685, 1125.24533484*(x-0.813)*(x-0.813)*(x-0.813)-93.6766741251*(x-0.813)*(x-0.813)+0.0*(x-0.813)+1.0099444389343262
3, iterativefit, down_lf, 0, 0.0, 2.5, 50, 70, 0.8685, 0.923, -281.345297216*(x-0.8685)*(x-0.8685)*(x-0.8685)+22.9999780474*(x-0.8685)*(x-0.8685)+0.0*(x-0.8685)+0.9137619137763977
3, iterativefit, down_lf, 0, 0.0, 2.5, 50, 70, 0.923, 0.98, 83.1529791442*(x-0.923)*(x-0.923)*(x-0.923)-22.1032371228*(x-0.923)*(x-0.923)+0.0*(x-0.923)+0.9365338087081909
3, iterativefit, down_lf, 0, 0.0, 2.5, 50, 70, 0.98, 1.1, 0.880119740963
3, iterativefit, down_lf, 0, 0.0, 2.5, 70, 100, -15, 0, 1.16233491898
3, iterativefit, down_lf, 0, 0.0, 2.5, 70, 100, 0, 0.0785, 1.36696219444
3, iterativefit, down_lf, 0, 0.0, 2.5, 70, 100, 0.0785, 0.1855, 49.7196381245*(x-0.0785)*(x-0.0785)*(x-0.0785)+7.55928946171*(x-0.0785)*(x-0.0785)-3.70094507662*(x-0.0785)+1.366962194442749
3, iterativefit, down_lf, 0, 0.0, 2.5, 70, 100, 0.1855, 0.2415, -94.1971343609*(x-0.1855)*(x-0.1855)*(x-0.1855)+7.98932782082*(x-0.1855)*(x-0.1855)-0.375536721154*(x-0.1855)+1.1184160709381104
3, iterativefit, down_lf, 0, 0.0, 2.5, 70, 100, 0.2415, 0.299, 518.159853833*(x-0.2415)*(x-0.2415)*(x-0.2415)-41.5005165645*(x-0.2415)*(x-0.2415)-0.366938645289*(x-0.2415)+1.1058980226516724
3, iterativefit, down_lf, 0, 0.0, 2.5, 70, 100, 0.299, 0.3585, -183.358418507*(x-0.299)*(x-0.299)*(x-0.299)+19.7253027755*(x-0.299)*(x-0.299)+0.0*(x-0.299)+1.0460950136184692
3, iterativefit, down_lf, 0, 0.0, 2.5, 70, 100, 0.3585, 0.418, -69.5904311382*(x-0.3585)*(x-0.3585)*(x-0.3585)+2.85038205534*(x-0.3585)*(x-0.3585)+0.399907106926*(x-0.3585)+1.0773040056228638
3, iterativefit, down_lf, 0, 0.0, 2.5, 70, 100, 0.418, 0.4775, 1012.4552921*(x-0.418)*(x-0.418)*(x-0.418)-90.3616348201*(x-0.418)*(x-0.418)+0.0*(x-0.418)+1.0965306758880615
3, iterativefit, down_lf, 0, 0.0, 2.5, 70, 100, 0.4775, 0.5365, -102.123005868*(x-0.4775)*(x-0.4775)*(x-0.4775)+9.03788601931*(x-0.4775)*(x-0.4775)+0.0*(x-0.4775)+0.9898964166641235
3, iterativefit, down_lf, 0, 0.0, 2.5, 70, 100, 0.5365, 0.595, 9.90286514667*(x-0.5365)*(x-0.5365)*(x-0.5365)-0.86897641662*(x-0.5365)*(x-0.5365)+0.0*(x-0.5365)+1.0003833770751953
3, iterativefit, down_lf, 0, 0.0, 2.5, 70, 100, 0.595, 0.6535, -148.294080704*(x-0.595)*(x-0.595)*(x-0.595)+13.0128055817*(x-0.595)*(x-0.595)+0.0*(x-0.595)+0.9993920922279358
3, iterativefit, down_lf, 0, 0.0, 2.5, 70, 100, 0.6535, 0.712, 570.57080466*(x-0.6535)*(x-0.6535)*(x-0.6535)-50.0675881089*(x-0.6535)*(x-0.6535)+0.0*(x-0.6535)+1.0142364501953125
3, iterativefit, down_lf, 0, 0.0, 2.5, 70, 100, 0.712, 0.771, -332.178087956*(x-0.712)*(x-0.712)*(x-0.712)+29.3977607841*(x-0.712)*(x-0.712)+0.0*(x-0.712)+0.9571218490600586
3, iterativefit, down_lf, 0, 0.0, 2.5, 70, 100, 0.771, 0.828, 72.6103949891*(x-0.771)*(x-0.771)*(x-0.771)-9.91662718621*(x-0.771)*(x-0.771)+0.0*(x-0.771)+0.9912330508232117
3, iterativefit, down_lf, 0, 0.0, 2.5, 70, 100, 0.828, 0.881, 89.4830217024*(x-0.828)*(x-0.828)*(x-0.828)-7.7968711766*(x-0.828)*(x-0.828)-0.422761979269*(x-0.828)+0.9724608659744263
3, iterativefit, down_lf, 0, 0.0, 2.5, 70, 100, 0.881, 0.9315, 29.8453291525*(x-0.881)*(x-0.881)*(x-0.881)-0.223749015187*(x-0.881)*(x-0.881)-0.495156900103*(x-0.881)+0.9414750337600708
3, iterativefit, down_lf, 0, 0.0, 2.5, 70, 100, 0.9315, 0.983, 13.4345345845*(x-0.9315)*(x-0.9315)*(x-0.9315)+0.701293070946*(x-0.9315)*(x-0.9315)-0.289416398623*(x-0.9315)+0.9197427034378052
3, iterativefit, down_lf, 0, 0.0, 2.5, 70, 100, 0.983, 1.1, 0.90853279829
3, iterativefit, down_lf, 0, 0.0, 2.5, 100, 10000.0, -15, 0, 0.985715925694
3, iterativefit, down_lf, 0, 0.0, 2.5, 100, 10000.0, 0, 0.0955, 1.41763007641
3, iterativefit, down_lf, 0, 0.0, 2.5, 100, 10000.0, 0.0955, 0.2205, -1.08298735595*(x-0.0955)*(x-0.0955)*(x-0.0955)+4.60338596894*(x-0.0955)*(x-0.0955)-2.70144590462*(x-0.0955)+1.4176300764083862
3, iterativefit, down_lf, 0, 0.0, 2.5, 100, 10000.0, 0.2205, 0.275, -129.255293765*(x-0.2205)*(x-0.2205)*(x-0.2205)+11.8229155539*(x-0.2205)*(x-0.2205)-1.60136444469*(x-0.2205)+1.1497620344161987
3, iterativefit, down_lf, 0, 0.0, 2.5, 100, 10000.0, 0.275, 0.328, 626.020506137*(x-0.275)*(x-0.275)*(x-0.275)-35.9532693112*(x-0.275)*(x-0.275)-1.46442825824*(x-0.275)+1.0766810178756714
3, iterativefit, down_lf, 0, 0.0, 2.5, 100, 10000.0, 0.328, 0.383, -704.301738094*(x-0.328)*(x-0.328)*(x-0.328)+58.1048933928*(x-0.328)*(x-0.328)+0.0*(x-0.328)+0.9912736415863037
3, iterativefit, down_lf, 0, 0.0, 2.5, 100, 10000.0, 0.383, 0.4385, 218.392962429*(x-0.383)*(x-0.383)*(x-0.383)-22.6618480301*(x-0.383)*(x-0.383)+0.0*(x-0.383)+1.0498627424240112
3, iterativefit, down_lf, 0, 0.0, 2.5, 100, 10000.0, 0.4385, 0.495, 114.146700755*(x-0.4385)*(x-0.4385)*(x-0.4385)-5.29603785035*(x-0.4385)*(x-0.4385)-0.497350363784*(x-0.4385)+1.017393708229065
3, iterativefit, down_lf, 0, 0.0, 2.5, 100, 10000.0, 0.495, 0.5515, 0.00254940513878*(x-0.495)*(x-0.495)*(x-0.495)+0.0232195522016*(x-0.495)*(x-0.495)-0.00264822441444*(x-0.495)+0.9929748773574829
3, iterativefit, down_lf, 0, 0.0, 2.5, 100, 10000.0, 0.5515, 0.609, -432.921580715*(x-0.5515)*(x-0.5515)*(x-0.5515)+37.3394863367*(x-0.5515)*(x-0.5515)+0.0*(x-0.5515)+0.9928998351097107
3, iterativefit, down_lf, 0, 0.0, 2.5, 100, 10000.0, 0.609, 0.666, 178.133035287*(x-0.609)*(x-0.609)*(x-0.609)-21.2480272475*(x-0.609)*(x-0.609)+0.0*(x-0.609)+1.0340510606765747
3, iterativefit, down_lf, 0, 0.0, 2.5, 100, 10000.0, 0.666, 0.7215, 37.3321680124*(x-0.666)*(x-0.666)*(x-0.666)-3.2062376669*(x-0.666)*(x-0.666)-0.686012411273*(x-0.666)+0.998005211353302
3, iterativefit, down_lf, 0, 0.0, 2.5, 100, 10000.0, 0.7215, 0.776, 204.321258709*(x-0.7215)*(x-0.7215)*(x-0.7215)-10.309432067*(x-0.7215)*(x-0.7215)-0.696927560739*(x-0.7215)+0.9564375877380371
3, iterativefit, down_lf, 0, 0.0, 2.5, 100, 10000.0, 0.776, 0.8295, -460.171019461*(x-0.776)*(x-0.776)*(x-0.776)+36.9287243118*(x-0.776)*(x-0.776)+0.0*(x-0.776)+0.9209086894989014
3, iterativefit, down_lf, 0, 0.0, 2.5, 100, 10000.0, 0.8295, 0.8815, 510.993164155*(x-0.8295)*(x-0.8295)*(x-0.8295)-42.536276916*(x-0.8295)*(x-0.8295)+0.0*(x-0.8295)+0.9561417698860168
3, iterativefit, down_lf, 0, 0.0, 2.5, 100, 10000.0, 0.8815, 0.931, -57.0416070342*(x-0.8815)*(x-0.8815)*(x-0.8815)+5.04812919148*(x-0.8815)*(x-0.8815)-0.278596251639*(x-0.8815)+0.9129734039306641
3, iterativefit, down_lf, 0, 0.0, 2.5, 100, 10000.0, 0.931, 0.9825, 2.24535639774*(x-0.931)*(x-0.931)*(x-0.931)-0.950569624091*(x-0.931)*(x-0.931)-0.198130054589*(x-0.931)+0.904633641242981
3, iterativefit, down_lf, 0, 0.0, 2.5, 100, 10000.0, 0.9825, 1.1, 0.892215490341
3, iterativefit, down_lf, 2, 0.0, 0.8, 20, 30, -15, 0, 0.950592756271
3, iterativefit, down_lf, 2, 0.0, 0.8, 20, 30, 0, 0.0105, 0.723070204258
3, iterativefit, down_lf, 2, 0.0, 0.8, 20, 30, 0.0105, 0.0285, -261.71470142*(x-0.0105)*(x-0.0105)*(x-0.0105)+42.4332688121*(x-0.0105)*(x-0.0105)+7.93097706941*(x-0.0105)+0.7230702042579651
3, iterativefit, down_lf, 2, 0.0, 0.8, 20, 30, 0.0285, 0.043, -20384.9881318*(x-0.0285)*(x-0.0285)*(x-0.0285)+339.152701977*(x-0.0285)*(x-0.0285)+9.20418805687*(x-0.0285)+0.8780498504638672
3, iterativefit, down_lf, 2, 0.0, 0.8, 20, 30, 0.043, 0.0575, -2717.26780596*(x-0.043)*(x-0.043)*(x-0.043)-76.082828963*(x-0.043)*(x-0.043)+6.18178515009*(x-0.043)+1.0206712484359741
3, iterativefit, down_lf, 2, 0.0, 0.8, 20, 30, 0.0575, 0.0735, -995.527020546*(x-0.0575)*(x-0.0575)*(x-0.0575)-32.1105307756*(x-0.0575)*(x-0.0575)+2.26146644155*(x-0.0575)+1.0860267877578735
3, iterativefit, down_lf, 2, 0.0, 0.8, 20, 30, 0.0735, 0.091, -263.735955672*(x-0.0735)*(x-0.0735)*(x-0.0735)-6.48735130514*(x-0.0735)*(x-0.0735)+0.469364704954*(x-0.0735)+1.1099122762680054
3, iterativefit, down_lf, 2, 0.0, 0.8, 20, 30, 0.091, 0.1095, 12489.927205*(x-0.091)*(x-0.091)*(x-0.091)-346.595479939*(x-0.091)*(x-0.091)+0.0*(x-0.091)+1.114725947380066
3, iterativefit, down_lf, 2, 0.0, 0.8, 20, 30, 0.1095, 0.13, -10448.2310029*(x-0.1095)*(x-0.1095)*(x-0.1095)+442.512890443*(x-0.1095)*(x-0.1095)+0.0*(x-0.1095)+1.0751851797103882
3, iterativefit, down_lf, 2, 0.0, 0.8, 20, 30, 0.13, 0.158, -7226.21577516*(x-0.13)*(x-0.13)*(x-0.13)+215.416403976*(x-0.13)*(x-0.13)+4.97042127121*(x-0.13)+1.1711384057998657
3, iterativefit, down_lf, 2, 0.0, 0.8, 20, 30, 0.158, 0.1985, 20.2240950896*(x-0.158)*(x-0.158)*(x-0.158)-1.31091975895*(x-0.158)*(x-0.158)+0.0376803906902*(x-0.158)+1.3205667734146118
3, iterativefit, down_lf, 2, 0.0, 0.8, 20, 30, 0.1985, 0.2715, -38.4064215585*(x-0.1985)*(x-0.1985)*(x-0.1985)+6.78898694975*(x-0.1985)*(x-0.1985)+0.0310136061275*(x-0.1985)+1.3212860822677612
3, iterativefit, down_lf, 2, 0.0, 0.8, 20, 30, 0.2715, 0.6655, 0.162235397908*(x-0.2715)*(x-0.2715)*(x-0.2715)+0.708811001394*(x-0.2715)*(x-0.2715)+0.408202239334*(x-0.2715)+1.344787836074829
3, iterativefit, down_lf, 2, 0.0, 0.8, 20, 30, 0.6655, 1.1, 1.62557530403
3, iterativefit, down_lf, 2, 0.8, 1.6, 20, 30, -15, 0, 0.972459554672
3, iterativefit, down_lf, 2, 0.8, 1.6, 20, 30, 0, 0.012, 0.733811676502
3, iterativefit, down_lf, 2, 0.8, 1.6, 20, 30, 0.012, 0.0325, 8.42419237396*(x-0.012)*(x-0.012)*(x-0.012)-19.841022374*(x-0.012)*(x-0.012)+7.76180114545*(x-0.012)+0.7338116765022278
3, iterativefit, down_lf, 2, 0.8, 1.6, 20, 30, 0.0325, 0.0495, -9894.65491774*(x-0.0325)*(x-0.0325)*(x-0.0325)+148.33255618*(x-0.0325)*(x-0.0325)+6.95894002866*(x-0.0325)+0.8846629858016968
3, iterativefit, down_lf, 2, 0.8, 1.6, 20, 30, 0.0495, 0.067, 4244.18534456*(x-0.0495)*(x-0.0495)*(x-0.0495)-138.39826574*(x-0.0495)*(x-0.0495)+3.42358112511*(x-0.0495)+0.9972206354141235
3, iterativefit, down_lf, 2, 0.8, 1.6, 20, 30, 0.067, 0.086, -8050.098333*(x-0.067)*(x-0.067)*(x-0.067)+164.191299608*(x-0.067)*(x-0.067)+2.47898710953*(x-0.067)+1.0374950170516968
3, iterativefit, down_lf, 2, 0.8, 1.6, 20, 30, 0.086, 0.1065, 4733.22359989*(x-0.086)*(x-0.086)*(x-0.086)-160.301786534*(x-0.086)*(x-0.086)+0.0*(x-0.086)+1.0886532068252563
3, iterativefit, down_lf, 2, 0.8, 1.6, 20, 30, 0.1065, 0.1285, 366.74898317*(x-0.1065)*(x-0.1065)*(x-0.1065)+1.64641069951*(x-0.1065)*(x-0.1065)-0.604961594341*(x-0.1065)+1.0620636940002441
3, iterativefit, down_lf, 2, 0.8, 1.6, 20, 30, 0.1285, 0.1555, -20820.3993525*(x-0.1285)*(x-0.1285)*(x-0.1285)+843.226173778*(x-0.1285)*(x-0.1285)+0.0*(x-0.1285)+1.0534565448760986
3, iterativefit, down_lf, 2, 0.8, 1.6, 20, 30, 0.1555, 0.1895, 2140.21074391*(x-0.1555)*(x-0.1555)*(x-0.1555)-109.150747939*(x-0.1555)*(x-0.1555)+0.0*(x-0.1555)+1.258360505104065
3, iterativefit, down_lf, 2, 0.8, 1.6, 20, 30, 0.1895, 0.2405, -2000.99524038*(x-0.1895)*(x-0.1895)*(x-0.1895)+158.372907103*(x-0.1895)*(x-0.1895)+0.0*(x-0.1895)+1.2163010835647583
3, iterativefit, down_lf, 2, 0.8, 1.6, 20, 30, 0.2405, 0.328, 48.7321002047*(x-0.2405)*(x-0.2405)*(x-0.2405)-7.3015915915*(x-0.2405)*(x-0.2405)+0.540270663813*(x-0.2405)+1.3627949953079224
3, iterativefit, down_lf, 2, 0.8, 1.6, 20, 30, 0.328, 0.6965, -0.147858264049*(x-0.328)*(x-0.328)*(x-0.328)+1.5649604147*(x-0.328)*(x-0.328)+0.381807561875*(x-0.328)+1.3868125677108765
3, iterativefit, down_lf, 2, 0.8, 1.6, 20, 30, 0.6965, 1.1, 1.73261940479
3, iterativefit, down_lf, 2, 1.6, 2.5, 20, 30, -15, 0, 0.845269739628
3, iterativefit, down_lf, 2, 1.6, 2.5, 20, 30, 0, 0.0145, 0.812552511692
3, iterativefit, down_lf, 2, 1.6, 2.5, 20, 30, 0.0145, 0.039, -504.187897377*(x-0.0145)*(x-0.0145)*(x-0.0145)-50.7885360762*(x-0.0145)*(x-0.0145)+8.13858692813*(x-0.0145)+0.8125525116920471
3, iterativefit, down_lf, 2, 1.6, 2.5, 20, 30, 0.039, 0.0595, -5529.28039485*(x-0.039)*(x-0.039)*(x-0.039)+64.971976113*(x-0.039)*(x-0.039)+4.74203230419*(x-0.039)+0.9740474224090576
3, iterativefit, down_lf, 2, 1.6, 2.5, 20, 30, 0.0595, 0.0825, -34.8825104146*(x-0.0595)*(x-0.0595)*(x-0.0595)-8.24966354317*(x-0.0595)*(x-0.0595)+0.434843067014*(x-0.0595)+1.0509281158447266
3, iterativefit, down_lf, 2, 1.6, 2.5, 20, 30, 0.0825, 0.108, 4345.48987584*(x-0.0825)*(x-0.0825)*(x-0.0825)-203.55188585*(x-0.0825)*(x-0.0825)+0.0*(x-0.0825)+1.0561410188674927
3, iterativefit, down_lf, 2, 1.6, 2.5, 20, 30, 0.108, 0.134, 1893.25253875*(x-0.108)*(x-0.108)*(x-0.108)-37.2179681832*(x-0.108)*(x-0.108)-1.90418180306*(x-0.108)+0.9958356022834778
3, iterativefit, down_lf, 2, 1.6, 2.5, 20, 30, 0.134, 0.163, -5394.71268707*(x-0.134)*(x-0.134)*(x-0.134)+277.597750648*(x-0.134)*(x-0.134)+0.0*(x-0.134)+0.9544433355331421
3, iterativefit, down_lf, 2, 1.6, 2.5, 20, 30, 0.163, 0.198, 435.262200692*(x-0.163)*(x-0.163)*(x-0.163)-32.0736554822*(x-0.163)*(x-0.163)+2.48980942809*(x-0.163)+1.0563313961029053
3, iterativefit, down_lf, 2, 1.6, 2.5, 20, 30, 0.198, 0.2455, -142.284903552*(x-0.198)*(x-0.198)*(x-0.198)+5.52876041346*(x-0.198)*(x-0.198)+1.84424213188*(x-0.198)+1.1228463649749756
3, iterativefit, down_lf, 2, 1.6, 2.5, 20, 30, 0.2455, 0.3155, 38.0153849001*(x-0.2455)*(x-0.2455)*(x-0.2455)-6.56861028156*(x-0.2455)*(x-0.2455)+1.40638343024*(x-0.2455)+1.207673192024231
3, iterativefit, down_lf, 2, 1.6, 2.5, 20, 30, 0.3155, 0.4165, 7.80211117455*(x-0.3155)*(x-0.3155)*(x-0.3155)-1.61595155701*(x-0.3155)*(x-0.3155)+1.04560414885*(x-0.3155)+1.2869731187820435
3, iterativefit, down_lf, 2, 1.6, 2.5, 20, 30, 0.4165, 0.743, -0.0162688887913*(x-0.4165)*(x-0.4165)*(x-0.4165)-0.0121302267544*(x-0.4165)*(x-0.4165)+0.95794994261*(x-0.4165)+1.3841333389282227
3, iterativefit, down_lf, 2, 1.6, 2.5, 20, 30, 0.743, 1.1, 1.69504463673
3, iterativefit, down_lf, 2, 0.0, 0.8, 30, 40, -15, 0, 0.993687152863
3, iterativefit, down_lf, 2, 0.0, 0.8, 30, 40, 0, 0.0085, 0.722206294537
3, iterativefit, down_lf, 2, 0.0, 0.8, 30, 40, 0.0085, 0.02, -30509.7829924*(x-0.0085)*(x-0.0085)*(x-0.0085)+1077.18149476*(x-0.0085)*(x-0.0085)+0.0*(x-0.0085)+0.7222062945365906
3, iterativefit, down_lf, 2, 0.0, 0.8, 30, 40, 0.02, 0.026, -566307.789381*(x-0.02)*(x-0.02)*(x-0.02)+4920.09301214*(x-0.02)*(x-0.02)+12.6704179773*(x-0.02)+0.818261981010437
3, iterativefit, down_lf, 2, 0.0, 0.8, 30, 40, 0.026, 0.0325, 90397.74839*(x-0.026)*(x-0.026)*(x-0.026)-1149.89702967*(x-0.026)*(x-0.026)+10.5502928698*(x-0.026)+0.9490853548049927
3, iterativefit, down_lf, 2, 0.0, 0.8, 30, 40, 0.0325, 0.0395, 15533.2986503*(x-0.0325)*(x-0.0325)*(x-0.0325)-83.4883431632*(x-0.0325)*(x-0.0325)+7.05954609249*(x-0.0325)+0.9939045906066895
3, iterativefit, down_lf, 2, 0.0, 0.8, 30, 40, 0.0395, 0.047, -81529.7342231*(x-0.0395)*(x-0.0395)*(x-0.0395)+778.109222529*(x-0.0395)*(x-0.0395)+8.1741041898*(x-0.0395)+1.0445584058761597
3, iterativefit, down_lf, 2, 0.0, 0.8, 30, 40, 0.047, 0.056, 27991.3957498*(x-0.047)*(x-0.047)*(x-0.047)-436.806458412*(x-0.047)*(x-0.047)+6.08759987758*(x-0.047)+1.1152374744415283
3, iterativefit, down_lf, 2, 0.0, 0.8, 30, 40, 0.056, 0.067, -55727.5940129*(x-0.056)*(x-0.056)*(x-0.056)+691.005628787*(x-0.056)*(x-0.056)+5.02699279336*(x-0.056)+1.155050277709961
3, iterativefit, down_lf, 2, 0.0, 0.8, 30, 40, 0.067, 0.0835, 5908.88225992*(x-0.067)*(x-0.067)*(x-0.067)-165.006014936*(x-0.067)*(x-0.067)+0.0*(x-0.067)+1.219785451889038
3, iterativefit, down_lf, 2, 0.0, 0.8, 30, 40, 0.0835, 0.113, 214.558720264*(x-0.0835)*(x-0.0835)*(x-0.0835)+0.999317426334*(x-0.0835)*(x-0.0835)-0.619118907082*(x-0.0835)+1.2014060020446777
3, iterativefit, down_lf, 2, 0.0, 0.8, 30, 40, 0.113, 0.173, -1578.23763562*(x-0.113)*(x-0.113)*(x-0.113)+147.012301316*(x-0.113)*(x-0.113)+0.0*(x-0.113)+1.1895198822021484
3, iterativefit, down_lf, 2, 0.0, 0.8, 30, 40, 0.173, 0.612, 0.471183996705*(x-0.173)*(x-0.173)*(x-0.173)-0.989670667797*(x-0.173)*(x-0.173)+0.596509693239*(x-0.173)+1.3778648376464844
3, iterativefit, down_lf, 2, 0.0, 0.8, 30, 40, 0.612, 1.1, 1.48886656761
3, iterativefit, down_lf, 2, 0.8, 1.6, 30, 40, -15, 0, 0.990684390068
3, iterativefit, down_lf, 2, 0.8, 1.6, 30, 40, 0, 0.0085, 0.716154456139
3, iterativefit, down_lf, 2, 0.8, 1.6, 30, 40, 0.0085, 0.022, -1096.39970832*(x-0.0085)*(x-0.0085)*(x-0.0085)+97.3143650711*(x-0.0085)*(x-0.0085)+7.01956138355*(x-0.0085)+0.7161544561386108
3, iterativefit, down_lf, 2, 0.8, 1.6, 30, 40, 0.022, 0.032, -17900.1238008*(x-0.022)*(x-0.022)*(x-0.022)+281.496091701*(x-0.022)*(x-0.022)+9.04759269995*(x-0.022)+0.8259565234184265
3, iterativefit, down_lf, 2, 0.8, 1.6, 30, 40, 0.032, 0.0425, -15004.5851867*(x-0.032)*(x-0.032)*(x-0.032)+94.0199376733*(x-0.032)*(x-0.032)+9.30747739373*(x-0.032)+0.9266819357872009
3, iterativefit, down_lf, 2, 0.8, 1.6, 30, 40, 0.0425, 0.054, 15054.7361999*(x-0.0425)*(x-0.0425)*(x-0.0425)-292.295539888*(x-0.0425)*(x-0.0425)+6.31912953436*(x-0.0425)+1.0174064636230469
3, iterativefit, down_lf, 2, 0.8, 1.6, 30, 40, 0.054, 0.0665, -27693.1651863*(x-0.054)*(x-0.054)*(x-0.054)+412.113588411*(x-0.054)*(x-0.054)+5.56929870424*(x-0.054)+1.0743167400360107
3, iterativefit, down_lf, 2, 0.8, 1.6, 30, 40, 0.0665, 0.0805, 7305.23459144*(x-0.0665)*(x-0.0665)*(x-0.0665)-177.152332145*(x-0.0665)*(x-0.0665)+2.89096723344*(x-0.0665)+1.1542375087738037
3, iterativefit, down_lf, 2, 0.8, 1.6, 30, 40, 0.0805, 0.098, -11469.257007*(x-0.0805)*(x-0.0805)*(x-0.0805)+237.462857201*(x-0.0805)*(x-0.0805)+2.22617987315*(x-0.0805)+1.1800347566604614
3, iterativefit, down_lf, 2, 0.8, 1.6, 30, 40, 0.098, 0.1265, 5989.46587247*(x-0.098)*(x-0.098)*(x-0.098)-256.049666048*(x-0.098)*(x-0.098)+0.0*(x-0.098)+1.2302478551864624
3, iterativefit, down_lf, 2, 0.8, 1.6, 30, 40, 0.1265, 0.1745, -1914.87380967*(x-0.1265)*(x-0.1265)*(x-0.1265)+157.192204764*(x-0.1265)*(x-0.1265)+0.0*(x-0.1265)+1.1609224081039429
3, iterativefit, down_lf, 2, 0.8, 1.6, 30, 40, 0.1745, 0.2455, 54.7332776782*(x-0.1745)*(x-0.1745)*(x-0.1745)-12.1687704056*(x-0.1745)*(x-0.1745)+1.85484388492*(x-0.1745)+1.3113235235214233
3, iterativefit, down_lf, 2, 0.8, 1.6, 30, 40, 0.2455, 0.6485, -1.38417381834*(x-0.2455)*(x-0.2455)*(x-0.2455)-0.114771502154*(x-0.2455)*(x-0.2455)+0.954609845652*(x-0.2455)+1.4012643098831177
3, iterativefit, down_lf, 2, 0.8, 1.6, 30, 40, 0.6485, 1.1, 1.67673683167
3, iterativefit, down_lf, 2, 1.6, 2.5, 30, 40, -15, 0, 0.978752017021
3, iterativefit, down_lf, 2, 1.6, 2.5, 30, 40, 0, 0.0115, 0.72588044405
3, iterativefit, down_lf, 2, 1.6, 2.5, 30, 40, 0.0115, 0.0325, -191.479384106*(x-0.0115)*(x-0.0115)*(x-0.0115)-39.9321859974*(x-0.0115)*(x-0.0115)+8.57932292354*(x-0.0115)+0.7258804440498352
3, iterativefit, down_lf, 2, 1.6, 2.5, 30, 40, 0.0325, 0.0515, -4716.03829935*(x-0.0325)*(x-0.0325)*(x-0.0325)+50.0958119078*(x-0.0325)*(x-0.0325)+6.64884388648*(x-0.0325)+0.8866628408432007
3, iterativefit, down_lf, 2, 1.6, 2.5, 30, 40, 0.0515, 0.072, 3201.70479654*(x-0.0515)*(x-0.0515)*(x-0.0515)-115.885838773*(x-0.0515)*(x-0.0515)+3.44501526078*(x-0.0515)+0.9987281560897827
3, iterativefit, down_lf, 2, 1.6, 2.5, 30, 40, 0.072, 0.0955, -2393.30732957*(x-0.072)*(x-0.072)*(x-0.072)+74.6348469652*(x-0.072)*(x-0.072)+2.73024519331*(x-0.072)+1.0482330322265625
3, iterativefit, down_lf, 2, 1.6, 2.5, 30, 40, 0.0955, 0.122, -1770.7825101*(x-0.0955)*(x-0.0955)*(x-0.0955)+27.5023579384*(x-0.0955)*(x-0.0955)+2.27297108241*(x-0.0955)+1.1225508451461792
3, iterativefit, down_lf, 2, 1.6, 2.5, 30, 40, 0.122, 0.152, 2458.91677009*(x-0.122)*(x-0.122)*(x-0.122)-110.651254654*(x-0.122)*(x-0.122)+0.0*(x-0.122)+1.1691445112228394
3, iterativefit, down_lf, 2, 1.6, 2.5, 30, 40, 0.152, 0.1885, -3215.17406335*(x-0.152)*(x-0.152)*(x-0.152)+183.025130193*(x-0.152)*(x-0.152)+0.0*(x-0.152)+1.1359491348266602
